active,created_date,id,intent_name,notes,scope,source,tags,trigger_sentence,type,updated_date
True,2021-03-16T15:14:46,cf183307-c4e3-4957-8249-e5bcfc5cc74e,bt_account_performance_available,,seed,variant,['btmarchvariants'],The client can't see their account performance,TRIGGER,2021-03-16T15:14:46
True,2020-12-11T18:33:25,4e57aa67-51cb-408f-96e1-c925b5d18c17,bt_account_performance_available,,seed,variant,['btdecseeds'],I cannot view my account performance.,TRIGGER,2020-12-11T18:33:25
True,2020-12-11T18:33:25,bb68a01e-b291-4d1c-8bf3-79dc9b114956,bt_account_performance_available,,seed,variant,['btdecseeds'],Where can I find how my account has been performing?,TRIGGER,2020-12-11T18:33:25
True,2020-10-21T20:48:43,03323f1b-92f8-467b-b6cb-f5e5f02d2dd4,bt_account_performance_available,,seed,variant,,when will performance be available,TRIGGER,2020-10-21T20:48:43
True,2020-12-11T18:33:25,8a71ed77-34e0-4a79-b1ba-c80726d85680,bt_account_performance_available,,seed,variant,"['wcp-172', 'btdecseeds']",Is my account balance decreasing?,TRIGGER,2020-12-11T18:33:25
True,2020-12-11T18:33:25,8c145d06-7108-4c8d-afca-c11aa14eddc6,bt_account_performance_available,,seed,variant,"['wcp-172', 'btdecseeds']",My account balance is decreasing?,TRIGGER,2020-12-11T18:33:25
True,2020-12-11T18:33:25,e20cbb5d-5dca-43f7-bf43-87216be41a65,bt_account_performance_available,,seed,variant,['btdecseeds'],How has my account been performing lately?,TRIGGER,2020-12-11T18:33:25
True,2020-12-11T18:33:25,c01b7936-f35b-4084-833c-d13f7a154cef,bt_account_performance_available,,seed,variant,['btdecseeds'],Where can I see how my account has been performing for the last year?,TRIGGER,2020-12-11T18:33:25
True,2020-12-11T18:33:25,8a28458b-2567-421b-b4d1-e04ea5beb7df,bt_account_performance_available,,seed,variant,['btdecseeds'],My account performance is unavailable.,TRIGGER,2020-12-11T18:33:25
True,2021-03-16T15:14:46,bb1c9c31-afd0-452f-85c2-366d3b2219f5,bt_account_performance_available,,seed,variant,"['wcp-172', 'btmarchvariants']",what's happened to this client's portfolio balance?,TRIGGER,2021-03-16T15:14:46
True,2020-12-11T18:33:25,f6821bb8-8bf7-4615-8ba7-2ad1fc40a6dc,bt_account_performance_available,,seed,variant,['btdecseeds'],I can't find the account performance figures.,TRIGGER,2020-12-11T18:33:25
True,2020-10-21T20:55:54,714a3b4f-da93-405f-b331-f0d4b5a0663e,bt_account_performance_available,,seed,variant,,"My balance was higher, what’s happened?",TRIGGER,2020-10-21T20:55:54
True,2020-12-11T18:33:25,c1589d74-90c9-4519-9691-62b0f21399be,bt_account_performance_available,,seed,variant,['btdecseeds'],Is there a section that shows how my account has been performing?,TRIGGER,2020-12-11T18:33:25
True,2021-03-16T15:14:46,e91a9cba-ab34-4dab-90a9-00353cf9a972,bt_account_performance_available,,seed,variant,['btmarchvariants'],theres some kind of error viewing the account performance,TRIGGER,2021-03-16T15:14:46
True,2020-12-11T18:33:25,7346fe90-2f3b-4a24-9e99-388a2d31b7d9,bt_account_performance_available,,seed,variant,"['wcp-172', 'btdecseeds']","My account balance has decreased, why is this?",TRIGGER,2020-12-11T18:33:25
True,2020-12-11T18:33:25,e2c711aa-c0b9-44d3-ba65-8a9cf003f458,bt_account_performance_available,,seed,variant,['btdecseeds'],"My account performance isn't showing, how can I find this?",TRIGGER,2020-12-11T18:33:25
True,2020-12-11T18:33:25,1a76fd50-ac14-4675-a8e6-afe042057ba9,bt_account_performance_available,,seed,variant,"['wcp-172', 'btdecseeds']",Why is my account balance lower than expected.,TRIGGER,2020-12-11T18:33:25
True,2021-03-16T15:14:46,542fc4a8-ee9a-4ecb-8d47-83196d8e9a9c,bt_account_performance_available,,seed,variant,"['wcp-172', 'btmarchvariants']",Why has the balance gone down so much?,TRIGGER,2021-03-16T15:14:46
True,2020-12-11T18:33:25,9de5cd8a-6159-4e5b-b313-d002221aaf94,bt_account_performance_available,,seed,variant,"['wcp-172', 'btdecseeds']",My account balance is slowly decreasing.,TRIGGER,2020-12-11T18:33:25
True,2020-12-11T18:33:25,38eb1c44-2ca3-4d9d-9127-0f78cde1185e,bt_account_performance_available,,seed,variant,"['wcp-172', 'btdecseeds']",My account balance is lower than expected.,TRIGGER,2020-12-11T18:33:25
True,2020-11-05T19:41:18,b6575895-eecf-46f9-a94b-8dfff51d5ef0,bt_account_performance_available,,seed,variant,['happy'],Why can't I see my account perfomance,TRIGGER,2020-11-05T19:41:18
True,2020-10-21T20:48:43,85f4e040-5892-499f-891b-2e56f1fac8fd,bt_account_performance_available,,seed,variant,,when will the recalculation finish,TRIGGER,2020-10-21T20:48:43
True,2020-10-21T20:48:43,f46fae19-21cc-429c-ae08-81af585fb9ae,bt_account_performance_available,,seed,variant,,Why can't I see performance % for my assets,TRIGGER,2020-10-21T20:48:43
True,2020-10-21T20:55:54,32c061ea-fb0b-45df-b639-98abc5964101,bt_account_performance_available,,seed,variant,,How come my balance is lower than yesterday?,TRIGGER,2020-10-21T20:55:54
True,2020-12-11T18:33:25,87f0d657-cd4d-4183-95e0-b6dfff8adc01,bt_account_performance_available,,seed,variant,"['wcp-172', 'btdecseeds']",Why has my account balance decreased?,TRIGGER,2020-12-11T18:33:25
True,2021-03-16T15:14:46,12814dde-c566-482a-bd24-8497a778b05b,bt_account_performance_available,,seed,variant,"['wcp-172', 'btmarchvariants']",How can I see why the client's balance has decreased,TRIGGER,2021-03-16T15:14:46
True,2021-03-16T15:14:46,253e1ab2-1753-477c-ad83-91b7194f7faf,bt_account_performance_available,,seed,variant,"['wcp-172', 'btmarchvariants']",can you explain the reduced balance,TRIGGER,2021-03-16T15:14:46
True,2021-03-16T15:14:46,3566ba54-8386-48cf-92eb-5db5614a9821,bt_account_performance_available,,seed,variant,"['wcp-172', 'btmarchvariants']",I want to find out why the balance for this account is much lower than last time,TRIGGER,2021-03-16T15:14:46
True,2020-12-11T18:33:25,af3540da-f5b5-47fe-b849-e7a3f3a31016,bt_account_performance_available,,seed,variant,"['wcp-172', 'btdecseeds']",Why is my account less than yesterday?,TRIGGER,2020-12-11T18:33:25
True,2020-12-11T18:33:25,05624f68-8174-411a-8106-c286e34326aa,bt_account_performance_available,,seed,variant,"['wcp-172', 'btdecseeds']",Why has my account balance dramatically decreased?,TRIGGER,2020-12-11T18:33:25
True,2020-12-11T18:33:25,34c0e6df-b62b-436b-967b-d1da1a75783e,bt_account_performance_available,,seed,variant,"['wcp-172', 'btdecseeds']",Is there a reason why my account balance is decreasing?,TRIGGER,2020-12-11T18:33:25
True,2020-12-11T18:33:25,1ce0cf1e-ba09-42a5-a7b8-e033fdf768cd,bt_account_performance_available,,seed,variant,['btdecseeds'],Where are my account performance figures?,TRIGGER,2020-12-11T18:33:25
True,2020-12-11T18:33:25,74d1b770-5d78-48e2-8aaa-953033aeaaab,bt_account_performance_available,,seed,variant,['btdecseeds'],I need to see the performance of my account.,TRIGGER,2020-12-11T18:33:25
True,2020-12-11T18:33:25,37224b53-3977-4e96-87bf-a6f0735efd18,bt_account_performance_available,,seed,variant,['btdecseeds'],What report can I download to check my account performance?,TRIGGER,2020-12-11T18:33:25
True,2020-10-21T20:55:54,05fc2736-f186-4e9e-bd6d-5f8786cc9144,bt_account_performance_available,,seed,variant,,Why has my balance gone down?,TRIGGER,2020-10-21T20:55:54
True,2020-10-21T20:48:43,1af23d42-3674-4a97-add5-0b14a5b7c2cf,bt_account_performance_available,,seed,variant,,Can I get details about my account performance,TRIGGER,2020-10-21T20:48:43
True,2020-12-11T18:33:25,2363a7fc-1f0f-4f08-9401-4c09fd393b4f,bt_account_performance_available,,seed,variant,['btdecseeds'],What is my account performance?,TRIGGER,2020-12-11T18:33:25
True,2020-12-11T18:33:25,4f5ac078-753b-44a0-9924-c08c77ec0af5,bt_account_performance_available,,seed,variant,['btdecseeds'],I need a report that shows the performance of my account.,TRIGGER,2020-12-11T18:33:25
True,2020-12-11T18:33:25,cd9e0dbe-18aa-43fd-9a07-65f8db0a9fae,bt_account_performance_available,,seed,variant,['btdecseeds'],My account performance figures are missing.,TRIGGER,2020-12-11T18:33:25
True,2020-12-11T18:33:25,dab268e8-4642-4f40-a3df-4559de9bd150,bt_account_performance_available,,seed,variant,['btdecseeds'],How has my account been performing for the last year?,TRIGGER,2020-12-11T18:33:25
True,2025-01-21T23:47:07,5efc74e3-b2df-4d33-aed2-44358e6df43d,Margin_Lending,,seed,variant,,what is the number for margin loan,TRIGGER,2025-01-21T23:47:07
True,2025-01-21T23:47:07,76ab09f4-59b3-4c26-82d4-19b34b523b02,Margin_Lending,,seed,variant,,Margin,TRIGGER,2025-01-21T23:47:07
True,2025-01-21T23:47:07,88768528-4e8e-4318-aa32-f3477dde98dc,Margin_Lending,,seed,variant,,contact margin lending,TRIGGER,2025-01-21T23:47:07
True,2025-01-21T23:47:07,d2c0952a-56ef-42a7-b5d0-248699833137,Margin_Lending,,seed,variant,,margin amount,TRIGGER,2025-01-21T23:47:07
True,2024-06-27T06:26:37,3d5f4524-c879-48b9-b309-09467d16a6fd,bt_all_transactions,,seed,variant,['data_sync_addition'],can i transfer money,TRIGGER,2024-06-27T06:26:37
True,2024-06-27T06:26:37,87fdf3dc-baac-4fae-b699-a32f5ecb1c5d,bt_all_transactions,,seed,variant,['data_sync_addition'],can i make a transaction,TRIGGER,2024-06-27T06:26:37
True,2024-06-27T06:26:37,05c53c32-085b-4c51-9862-a4ce20a115f1,bt_all_transactions,,seed,variant,['data_sync_addition'],Can you help me transfer,TRIGGER,2024-06-27T06:26:37
True,2024-06-27T06:26:37,8f6e9ba2-f6b7-4654-9eb7-1c52060b1257,bt_all_transactions,,seed,variant,['data_sync_addition'],Can you help me make a transfer from my account,TRIGGER,2024-06-27T06:26:37
True,2024-06-27T06:26:37,3b545bd2-869c-4d13-90b2-10e0de05d485,bt_all_transactions,,seed,variant,['data_sync_addition'],i need to transfer to an account,TRIGGER,2024-06-27T06:26:37
True,2024-06-27T06:26:37,19caceb1-3b4c-40a0-9506-fe0f93b94cf2,bt_all_transactions,,seed,variant,['data_sync_addition'],transact between accounts,TRIGGER,2024-06-27T06:26:37
True,2024-06-27T06:26:37,4dd39685-f865-4dcc-89fc-365fe0dc1cc9,bt_all_transactions,,seed,variant,['data_sync_addition'],show me how to make a transfer,TRIGGER,2024-06-27T06:26:37
True,2024-06-27T06:26:37,a082e7b1-d3f8-4fd6-839a-c6813eb2deea,bt_all_transactions,,seed,variant,['data_sync_addition'],all transaction type,TRIGGER,2024-06-27T06:26:37
True,2024-06-27T06:26:37,cd1afd72-236c-4f2a-992c-0e26d4b6d97a,bt_all_transactions,,seed,variant,['data_sync_addition'],I want to make a transfer from my account,TRIGGER,2024-06-27T06:26:37
True,2024-06-27T06:26:37,83c115f9-4534-4b0b-ad5a-a8007c2dfecf,bt_all_transactions,,seed,variant,['data_sync_addition'],how do i transfer funds,TRIGGER,2024-06-27T06:26:37
True,2024-06-27T06:26:37,8dc8f62e-c538-417a-9f9a-773d664db94c,bt_all_transactions,,seed,variant,['data_sync_addition'],what do i to to transfer money,TRIGGER,2024-06-27T06:26:37
True,2024-06-27T06:26:37,9b9a7cd7-7b05-48c1-8d2d-4af03412f0cb,bt_all_transactions,,seed,variant,['data_sync_addition'],can you show me how to make a transfer from my account,TRIGGER,2024-06-27T06:26:37
True,2024-06-27T06:26:37,bf074c6b-cc95-470f-a491-c6fc3e7e5885,bt_all_transactions,,seed,variant,['data_sync_addition'],where do i make a transaction,TRIGGER,2024-06-27T06:26:37
True,2024-06-27T06:26:37,1d11a1de-d075-42d2-a5b1-c64ed08aeef5,bt_all_transactions,,seed,variant,['data_sync_addition'],how do i transfer,TRIGGER,2024-06-27T06:26:37
True,2024-06-27T06:26:37,04d4d627-849f-4cae-a6da-d3e32809c7a0,bt_all_transactions,,seed,variant,['data_sync_addition'],i need to transfer cash to an account,TRIGGER,2024-06-27T06:26:37
True,2024-06-27T06:26:37,c41e7691-a190-4a6d-8850-5c8d4ca5bde7,bt_all_transactions,,seed,variant,['data_sync_addition'],i need to top up,TRIGGER,2024-06-27T06:26:37
True,2024-06-27T06:26:37,98ad00bc-d438-489f-8d02-fc5f1f11b5ff,bt_all_transactions,,seed,variant,['data_sync_addition'],i need to make a transaction to an account,TRIGGER,2024-06-27T06:26:37
True,2024-06-27T06:26:37,d6fc5979-6473-4ea1-bae1-8e9c18ef20dd,bt_all_transactions,,seed,variant,['data_sync_addition'],i dont know where to go to make a transaction,TRIGGER,2024-06-27T06:26:37
True,2024-06-27T06:26:37,0a1d32f6-6a63-4fdf-b5c2-5d8eccaa3412,bt_all_transactions,,seed,variant,['data_sync_addition'],transfer  between accounts,TRIGGER,2024-06-27T06:26:37
True,2024-06-27T06:26:37,d845a0a9-70e7-490d-b7ff-a81c20a64da6,bt_all_transactions,,seed,variant,['data_sync_addition'],form to make a transaction,TRIGGER,2024-06-27T06:26:37
True,2024-06-27T06:26:37,5e46c3c2-8c7e-4128-a7dd-a9cda766db82,bt_all_transactions,,seed,variant,['data_sync_addition'],form for transaction,TRIGGER,2024-06-27T06:26:37
True,2020-10-14T17:58:57,2m88l74m-z945-4387-8hj4-db29b13591db,bt_why_minimum_cash_balance,,seed,variant,,"I am unable to withdraw all my cash, why is it",TRIGGER,2020-10-14T17:58:57
True,2020-12-11T18:33:25,2ed35b14-54dc-42ee-87c5-7ce945ae2121,bt_why_minimum_cash_balance,,seed,variant,['btdecseeds'],What resources are there to learn about the minimum cash balance?,TRIGGER,2020-12-11T18:33:25
True,2020-12-11T18:33:25,9d75247b-c1e4-4635-a62c-14acc47f33ad,bt_why_minimum_cash_balance,,seed,variant,['btdecseeds'],Is there a reason as to why I need a minimum cash balance?,TRIGGER,2020-12-11T18:33:25
True,2020-12-11T18:33:25,0ba3f495-8451-4ce1-b11a-e3712a7b659b,bt_why_minimum_cash_balance,,seed,variant,['btdecseeds'],Why do I have to have keep a minimum cash balance?,TRIGGER,2020-12-11T18:33:25
True,2020-10-14T17:58:57,2m85l74s-k945-1747-8jq4-db29b12211db,bt_why_minimum_cash_balance,,seed,variant,,Why can't I withdrawal all my money?,TRIGGER,2020-10-14T17:58:57
True,2020-12-11T18:33:25,5826c60e-a054-4b10-aaf1-0b003cec6034,bt_why_minimum_cash_balance,,seed,variant,['btdecseeds'],I shouldn't have a minimum cash balance.,TRIGGER,2020-12-11T18:33:25
True,2020-10-14T17:58:57,2m85l74m-z945-4387-8jq4-db29b12311cx,bt_why_minimum_cash_balance,,seed,variant,,Why do I have to maintain minimum balance,TRIGGER,2020-10-14T17:58:57
True,2021-03-16T15:14:46,e423f78b-78b1-4f29-b02f-0ca71cecb030,bt_why_minimum_cash_balance,,seed,variant,['btmarchvariants'],How do we get around the min balance?,TRIGGER,2021-03-16T15:14:46
True,2020-12-11T18:33:25,9e775c50-89a3-48f8-b108-f6889852c33f,bt_why_minimum_cash_balance,,seed,variant,['btdecseeds'],Why is there a minimum cash balance?,TRIGGER,2020-12-11T18:33:25
True,2020-12-11T18:33:25,958b518e-a9c5-4238-89d5-ce527e0d85b3,bt_why_minimum_cash_balance,,seed,variant,['btdecseeds'],I need to remove the minimum cash balance?,TRIGGER,2020-12-11T18:33:25
True,2021-03-16T15:14:46,bd3deef5-8487-4947-925f-73b8cefdac1b,bt_why_minimum_cash_balance,,seed,variant,['btmarchvariants'],Why does my client have to maintain minimum balance,TRIGGER,2021-03-16T15:14:46
True,2021-03-16T15:14:46,17d08b66-5be7-4a25-a90e-6ebdf27a6e32,bt_why_minimum_cash_balance,,seed,variant,['btmarchvariants'],"Why do we need to keep $2,000 uninvested?",TRIGGER,2021-03-16T15:14:46
True,2021-03-16T15:14:46,1b863bcb-d6b1-49a4-afed-f8f25a074515,bt_why_minimum_cash_balance,,seed,variant,['btmarchvariants'],Why can't my client withdrawal all their money?,TRIGGER,2021-03-16T15:14:46
True,2020-12-11T18:33:25,c3f7ce6c-c7eb-4978-baaa-a9add4e77f77,bt_why_minimum_cash_balance,,seed,variant,['btdecseeds'],Amend my minimum cash balance.,TRIGGER,2020-12-11T18:33:25
True,2020-12-11T18:33:25,e94993d4-3035-4a0b-974a-82e44451cddc,bt_why_minimum_cash_balance,,seed,variant,['btdecseeds'],Can I avoid keeping my minimum cash balance?,TRIGGER,2020-12-11T18:33:25
True,2020-12-11T18:33:25,d535f9ba-7425-48e9-b0d1-98ef505d0a98,bt_why_minimum_cash_balance,,seed,variant,['btdecseeds'],Can I remove the minimum cash balance?,TRIGGER,2020-12-11T18:33:25
True,2020-12-11T18:33:25,71e689a3-ce98-4937-9c19-e2014364eec5,bt_why_minimum_cash_balance,,seed,variant,['btdecseeds'],Change my minimum cash balance.,TRIGGER,2020-12-11T18:33:25
True,2020-12-11T18:33:25,d5051d14-486b-4323-8e2c-59911ee580da,bt_why_minimum_cash_balance,,seed,variant,['btdecseeds'],Why do I have a minimum cash balance for this account?,TRIGGER,2020-12-11T18:33:25
True,2020-10-14T17:58:57,2m85l74m-z945-4387-8jq4-jk29b13910db,bt_why_minimum_cash_balance,,seed,variant,,Why am I not allowed to withdraw all my cash,TRIGGER,2020-10-14T17:58:57
True,2021-03-16T15:14:46,68c49e01-9a49-467e-b55c-5d00238da89b,bt_why_minimum_cash_balance,,seed,variant,['btmarchvariants'],"My client is unable to withdraw all my cash, why is it",TRIGGER,2021-03-16T15:14:46
True,2020-12-11T18:33:25,9c5577d3-ae47-4c5a-877e-653067c50787,bt_why_minimum_cash_balance,,seed,variant,['btdecseeds'],Will the minimum cash balance be maintained automatically or do I have to manually manage it?,TRIGGER,2020-12-11T18:33:25
True,2020-12-11T18:33:25,fe2d7b74-3c46-466c-acb7-ad97270b180a,bt_why_minimum_cash_balance,,seed,variant,['btdecseeds'],Do I have to maintain my minimum cash balance?,TRIGGER,2020-12-11T18:33:25
True,2021-03-16T15:14:46,4f058106-0629-43de-abed-4a02f026c7a6,bt_why_minimum_cash_balance,,seed,variant,['btmarchvariants'],Is there a reason clients need to have a minimum balance?,TRIGGER,2021-03-16T15:14:46
True,2021-03-16T15:14:46,8e0a7410-6efe-4d84-974b-b5ed9c7eed0f,bt_why_minimum_cash_balance,,seed,variant,['btmarchvariants'],Is it possible for my client to withdrawal all cash?,TRIGGER,2021-03-16T15:14:46
True,2021-03-16T15:14:46,1b27fda3-6bcd-4732-a944-3e97fc9ecafb,bt_why_minimum_cash_balance,,seed,variant,['btmarchvariants'],Does this client have to maintain a minimum balance?,TRIGGER,2021-03-16T15:14:46
True,2021-03-16T15:14:46,2fd8dc5b-dbb1-4a7b-a932-7bd03cebd12f,bt_why_minimum_cash_balance,,seed,variant,['btmarchvariants'],My client needs help to withdraw all cash,TRIGGER,2021-03-16T15:14:46
True,2020-12-11T18:33:25,dd7cf686-3a02-4301-938f-d1bdddec4f26,bt_why_minimum_cash_balance,,seed,variant,['btdecseeds'],I wont to remove my minimum cash balance,TRIGGER,2020-12-11T18:33:25
True,2021-03-16T15:14:46,721c9023-0fa5-46ca-9068-f0625316c57f,bt_why_minimum_cash_balance,,seed,variant,['btmarchvariants'],What is the reasoning behind having a minimum balance?,TRIGGER,2021-03-16T15:14:46
True,2020-10-14T17:58:57,2m85l74m-z945-4387-8jq4-db29b12211db,bt_why_minimum_cash_balance,,seed,variant,,Why do I have to have a minimum cash balance?,TRIGGER,2020-10-14T17:58:57
True,2020-10-14T17:58:57,5b85l74j-v345-4387-8jq4-db29b12211db,bt_why_minimum_cash_balance,,seed,variant,,what is the reason/rationale behind minimum cash balance,TRIGGER,2020-10-14T17:58:57
True,2020-12-11T18:33:25,55e63177-457f-45db-8f69-c9e3656f73e6,bt_why_minimum_cash_balance,,seed,variant,['btdecseeds'],Can I change my minimum cash balance?,TRIGGER,2020-12-11T18:33:25
True,2021-03-16T15:14:46,dc30c84a-afcb-4e81-b5c7-3780ee5b26db,bt_why_minimum_cash_balance,,seed,variant,['btmarchvariants'],Why my client is not allowed to withdraw all their cash,TRIGGER,2021-03-16T15:14:46
True,2020-12-11T18:33:25,a7109d38-ef40-4f51-9aa0-a2d953319902,bt_why_minimum_cash_balance,,seed,variant,['btdecseeds'],Can I amend my minimum cash balance?,TRIGGER,2020-12-11T18:33:25
True,2020-12-11T18:33:25,94e60026-d09e-436b-8a23-5177afe01f2c,bt_why_minimum_cash_balance,,seed,variant,['btdecseeds'],Tell me why I have to have a minimum cash balance.,TRIGGER,2020-12-11T18:33:25
True,2020-12-11T18:33:25,7ed52877-f971-4572-aa3a-8d2a1de5fa20,bt_edit_tfn,,seed,variant,['btdecseeds'],I want to add my Tax File Number to my account.,TRIGGER,2020-12-11T18:33:25
True,2021-03-10T16:59:28,ba06c3d8-ef7f-4961-a6b3-1368c759bb12,bt_edit_tfn,,seed,variant,['btmarchseeds'],Help me change a client's TFN,TRIGGER,2021-03-10T16:59:28
True,2021-03-10T16:59:28,e301ca22-2877-4fdf-b181-bfb86503e94a,bt_edit_tfn,,seed,variant,['btmarchseeds'],Where do I go to amend a client's tax file number,TRIGGER,2021-03-10T16:59:28
True,2020-12-11T18:33:25,cb89d995-56e9-4461-8d38-213c7c5e23bf,bt_edit_tfn,,seed,variant,['btdecseeds'],Can I upload my TFN?,TRIGGER,2020-12-11T18:33:25
True,2020-12-11T18:33:25,6c421c99-29e6-48ec-b561-4a28335dc129,bt_edit_tfn,,seed,variant,['btdecseeds'],How can I add my TFN?,TRIGGER,2020-12-11T18:33:25
True,2020-12-11T18:33:25,c1cd338e-7a7f-4e10-a0fa-d39a6439475f,bt_edit_tfn,,seed,variant,['btdecseeds'],Update my TFN. ,TRIGGER,2020-12-11T18:33:25
True,2021-03-10T16:59:28,af2ee1c9-a69b-4a9e-948e-da41470b0f7e,bt_edit_tfn,,seed,variant,['btmarchseeds'],I want to change the TFN on an account?,TRIGGER,2021-03-10T16:59:28
True,2020-10-21T14:32:17,0c472bc5-582c-4583-9a3f-18c2026e5fae,bt_edit_tfn,,seed,variant,,Can I update my tax file number?,TRIGGER,2020-10-21T14:32:17
True,2021-03-16T15:14:46,83bfbea2-0f2b-4160-b0bc-a4057313396b,bt_edit_tfn,,seed,variant,['btmarchvariants'],How do I add my client's TFN?,TRIGGER,2021-03-16T15:14:46
True,2021-03-16T15:14:00,b54c88f5-8059-49dc-b98e-bb565e0eae5f,bt_edit_tfn,,seed,variant,['btmarchvariants'],Show me where to go for adding a tax file number,TRIGGER,2021-03-16T15:14:00
True,2020-10-21T14:32:17,e1cd552d-06f1-42a9-939b-47587bb08bdb,bt_edit_tfn,,seed,variant,,Where can I add my tax file number?,TRIGGER,2020-10-21T14:32:17
True,2020-12-11T18:33:25,445c4ff1-a599-488c-87c9-8c8e107f862f,bt_edit_tfn,,seed,variant,['btdecseeds'],Where do I add my TFN?,TRIGGER,2020-12-11T18:33:25
True,2020-12-11T18:33:25,3a3671a5-bc15-4abf-b9ba-3742d76277d5,bt_edit_tfn,,seed,variant,['btdecseeds'],I want to update my TFN.,TRIGGER,2020-12-11T18:33:25
True,2021-03-16T15:14:46,efabbf76-0553-4d2c-a29e-d71ebd76e5a3,bt_edit_tfn,,seed,variant,['btmarchvariants'],Update TFN for my client,TRIGGER,2021-03-16T15:14:46
True,2020-12-11T18:33:25,9d12659a-71e1-4001-8688-81bb08bb878d,bt_edit_tfn,,seed,variant,['btdecseeds'],Can I upload my TFN?,TRIGGER,2020-12-11T18:33:25
True,2020-12-11T18:33:25,2e421e8b-f43d-4951-82a9-42892187614b,bt_edit_tfn,,seed,variant,['btdecseeds'],Where abouts would I add my TFN?,TRIGGER,2020-12-11T18:33:25
True,2021-03-16T15:14:46,9ace000f-a04b-460a-affd-d8d9a5c9dbc1,bt_edit_tfn,,seed,variant,['btmarchvariants'],Is there a way for me to put my client TFN on my account?,TRIGGER,2021-03-16T15:14:46
True,2020-12-11T18:33:25,baa45141-cb77-4f72-a452-ed22aa866ceb,bt_edit_tfn,,seed,variant,['btdecseeds'],Is it possible to update my TFN?,TRIGGER,2020-12-11T18:33:25
True,2020-12-11T18:33:25,96ab9382-7fa6-49fb-ba50-e53b5353b78b,bt_edit_tfn,,seed,variant,['btdecseeds'],I need to add my TFN. ,TRIGGER,2020-12-11T18:33:25
True,2020-12-11T18:33:25,3cc52168-8feb-454a-b1ef-bc480fbd3ace,bt_edit_tfn,,seed,variant,['btdecseeds'],Where do I go to update my TFN?,TRIGGER,2020-12-11T18:33:25
True,2020-12-11T18:33:25,067226b1-0bab-4a29-af2d-e4b29b333a25,bt_edit_tfn,,seed,variant,['btdecseeds'],I need to quote my TFN.,TRIGGER,2020-12-11T18:33:25
True,2021-03-16T15:14:46,0a90f4c4-8a79-4f94-9969-924401d2da81,bt_edit_tfn,,seed,variant,['btmarchvariants'],I need to add the tax file number for a client,TRIGGER,2021-03-16T15:14:46
True,2021-03-16T15:14:46,3d9d25bf-a013-498f-bc2e-712e244b9420,bt_edit_tfn,,seed,variant,['btmarchvariants'],Can I add this client's tax file number?,TRIGGER,2021-03-16T15:14:46
True,2021-03-16T15:14:46,04f48226-ba35-414c-9f3c-0b19b602fc44,bt_edit_tfn,,seed,variant,['btmarchvariants'],How do I add TFN for my client?,TRIGGER,2021-03-16T15:14:46
True,2021-03-16T15:14:46,c5950813-bc9a-4ba6-94a5-a3952c1d803d,bt_edit_tfn,,seed,variant,['btmarchvariants'],How do I change TFN for my client?,TRIGGER,2021-03-16T15:14:46
True,2020-12-11T18:33:25,3ce0426d-b528-466d-ab85-f1df3ea23eb2,bt_edit_tfn,,seed,variant,['btdecseeds'],"My TFN needs to be updated, where abouts is this?",TRIGGER,2020-12-11T18:33:25
True,2021-03-16T15:14:46,36d243b6-9c60-4c35-9314-fd5f67bb9a5f,bt_edit_tfn,,seed,variant,['btmarchvariants'],Where do I go to record a client's TFN?,TRIGGER,2021-03-16T15:14:46
True,2021-03-16T15:14:46,5b9b894b-7fb0-42e8-b4fb-f1dcc3a19d54,bt_edit_tfn,,seed,variant,['btmarchvariants'],Can I give you a TFN for a client's account?,TRIGGER,2021-03-16T15:14:46
True,2020-12-11T18:33:25,a8ec2f24-5a19-46cc-9c62-8d78e9a8d334,bt_edit_tfn,,seed,variant,['btdecseeds'],I want to upload my TFN.,TRIGGER,2020-12-11T18:33:25
True,2021-03-16T15:14:46,48e5d163-ba87-448d-adc3-c66832a70264,bt_edit_tfn,,seed,variant,['btmarchvariants'],Where can upload a tfn for my client,TRIGGER,2021-03-16T15:14:46
True,2021-03-16T15:14:00,325ba6cc-1d87-494b-9a0c-2cfc2cee46a4,bt_edit_tfn,,seed,variant,['btmarchvariants'],Where are the tfns listed?,TRIGGER,2021-03-16T15:14:00
True,2021-03-16T15:14:46,bd09d335-dd74-4008-a915-f3447bab0f46,bt_edit_tfn,,seed,variant,['btmarchvariants'],Can I update my client's tax file number?,TRIGGER,2021-03-16T15:14:46
True,2020-12-11T18:33:25,c0310021-3ff4-418d-9c24-ff81cb8dc7bc,bt_edit_tfn,,seed,variant,['btdecseeds'],Can you add your TFN online?,TRIGGER,2020-12-11T18:33:25
True,2020-12-11T18:33:25,a9b496be-e239-450d-884c-2d1ad4ce110c,bt_edit_tfn,,seed,variant,['btdecseeds'],Where can I go to upload my TFN?,TRIGGER,2020-12-11T18:33:25
True,2021-03-16T15:14:00,569c58ce-1fc0-4893-87c1-73621b58d60d,bt_edit_tfn,,seed,variant,['btmarchvariants'],I'd like to have the client's TFN recored please,TRIGGER,2021-03-16T15:14:00
True,2020-12-11T18:33:25,4e103bf1-e81e-45d3-998a-f208dfe25eba,bt_edit_tfn,,seed,variant,['btdecseeds'],I would like to quote my TFN.,TRIGGER,2020-12-11T18:33:25
