2555,bt_user_adviser,bt_linked_account_change,Can I amend my linked account?,FAILED_RESPONSE,False,0.058,True,"To remove a linked account or set it as the primary linked account for a client: 1. Go to the client's account and navigate to either 'Linked accounts’ or 'Accounts & billers’. 2. Select the 'Actions’ menu for the required account. 3. Select ‘Remove’ then ‘Remove this account’, or select ‘Set as primary’.",To better help you with your query could you log in into your account and please ask me again?,,,node01eeb0dp6mwt8j12ov2nqa303m12578175029023410267a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:29:04.716728
2556,bt_user_adviser,bt_linked_account_verification,Where do I put in the 1 cent verification code?,FAILED_RESPONSE,False,0.079,False,"Adding a linked bank account on behalf of a client will skip the verification process and enable it for direct debits. If the client adds the linked bank account, they will receive a 1-cent deposit in the account they want to link, with a verification code in the transaction description. They will then need to retrieve the code, sign in to Panorama, and enter the code in the Linked accounts/Accounts & billers section. For more information, select 'Help & support'.",To better help you with your query could you log in into your account and please ask me again?,Add a linked account|Help & support|Change linked bank account,,node0mm4mj1jax7g213z4yct6k7i5m2579175029023410367a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:29:05.567365
2557,bt_user_adviser,bt_login_failure,what is user I'd pswd,FAILED_RESPONSE,False,0.088,False,Please select which applies to your log in difficulties.,"To view your client's username navigate to 'Account details' when viewing the client's account, then select the client's name, underlined in blue. 
2558,bt_user_adviser,bt_mailing_address,i need postal address please,FAILED_RESPONSE,False,0.036,False,To better help you with your query could you log in into your account and please ask me again?,"Mail:  BT Panorama
2560,bt_user_adviser,bt_min_account_balance,how much do i need to keep in account 1231 2412 4432 4724,FAILED_RESPONSE,False,0.103,False,"Client's are required to maintain a minimum cash balance in their account. This is to ensure they have sufficient money available to cover costs such as fees and any other payments. Their minimum required balance is $2,000. Please refer to the relevant PDS for more information. Available cash balance is the amount remaining in the account after accounting for the required minimum balance. To enable and amend your clients cash management strategy, select 'Cash management' then select the action menu under 'Cash investment strategy'.",To better help you with your query could you log in into your account and please ask me again? If you do not have an account with us you can see all the account types we offer on our website. Please select the 'Go to page' button.,,Go to page,node0m8hjjxsbwocl18frhfhirj1mh2583175029023410767a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:29:08.977053
2561,bt_user_adviser,bt_min_pension,Does this pension account have a minimum?,FAILED_RESPONSE,False,0.032,True,You are able to see a client's minimum pension for this financial year under the 'Pension payments' section of the navigation menu.,"For now, I can't help with that. But I'm always learning.",,,node0gmd378mqz34616a2nqxpg8bp72584175029023410867a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:29:10.183852
2564,bt_user_adviser,bt_my_address,Is there a way I can check what address you have on file?,FAILED_RESPONSE,False,0.091,True,"You are able to view your address under the 'Your details' section, which you can access by clicking on your name.",To better help you with your query could you log in into your account and please ask me again?,,,node074u5rh48qa9i305wmd82eu72587175029023411167a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:29:12.690484
2570,bt_user_adviser,bt_panorama_pds,Where is super pds,FAILED_RESPONSE,False,0.054,False,To better help you with your query could you log in into your account and please ask me again?,"To locate the Product Disclosure Statement (PDS) for your clients' accounts, select the ‘Go to page’ button. Note: For investment accounts, the Investor guide functions as the PDS.",,Go to page,node01gf5vh2zrdl5uvg1r0oir7xg02593175029023411767a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:29:17.793930
2571,bt_user_adviser,bt_payment_settings,I need to change the payment settings for my client.,FAILED_RESPONSE,False,0.093,False,"To change payment settings: 1. Select 'Go to page'. 2. Select 'Submit new request'. 3. In the 'Account maintenance' section, select 'Account access and permissions' then follow the prompts. To view your clients payment settings: 1. Navigate to the clients account. 2. Select 'Account details'.",To better help you with your query could you log in into your account and please ask me again?,Go to page|Change scheduled payment,,node01sqm6kqidncmd12w3l38hlgjdm2594175029023411867a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:29:18.979168
2572,bt_user_adviser,bt_pension_payment_amount,What is my annual pension?,FAILED_RESPONSE,False,0.096,False,"You are able to see and edit your client's pension payment by selecting 'Manage regular payment' in the 'Pension payments' section of the navigation menu. For more information regarding changes to the pension minimum drawdown rates as part of the Governments Covid-19 response, select 'Pension minimum' button.",To better help you with your query could you log in into your account and please ask me again?,Pension minimum,,node0jmehpxfcozgzy1jxvj56aip52595175029023411967a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:29:19.813752
2573,bt_user_adviser,bt_pension_payment_date,Let me know when can I expect the pension amount to be paid out,FAILED_RESPONSE,False,0.034,True,"For information on your client's pension payment, select ‘Pension payments’ from navigation menu.",To better help you with your query could you log in into your account and please ask me again?,,,node01pdhybwzgd8vnxmxhavaaglzv2596175029023412067a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:29:20.701897
2575,bt_user_adviser,bt_pension_refresh,pension reset,FAILED_RESPONSE,False,0.069,False,To better help you with your query could you log in into your account and please ask me again?,"For assistance with locating the ‘Pension refresh’ form, select ‘Show me how’. For more information, select ‘Help & support’. To cease the pension and leave funds in accumulation phase, or if you’d like to control when the pension starts again, select ‘Full Transfer within Panorama Super’. To track the progress of a request, select ‘Service requests’ and then ‘Request status’. Note: Processing time is based on the average completion time and may vary, based on complexity.",Help me sign in,Show me how|Help & support|Full Transfer within Panorama Super|Service requests,node0va92vxxqfbzz4kihe4v8b8z32598175029023412267a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:29:22.381076
2576,bt_user_adviser,bt_personal_tax,claim personal tax deduction,FAILED_RESPONSE,False,0.077,True,To better help you with your query could you log in into your account and please ask me again?,"For now, I can't help with that. But I'm always learning.",,,node0117rcowxp5838bu7s2d3ik0id2599175029023412367a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:29:23.247266
2577,bt_user_adviser,bt_platforms_sft,SFT,CONTENT_MISMATCH,True,1.000,False,"As part of BT’s simplification we have closed the super fund Retirement Wrap. This means BT Panorama Super accounts have been transferred to another super fund called Asgard Independence Plan Division Two (Division Two fund), as part of a Successor Fund Transfer (SFT). For more information select 'Go to page'.","As part of BT’s simplification we have closed the super fund Retirement Wrap. This means BT Panorama Super accounts have been transferred to another super fund called Asgard Independence Plan Division Two (Division Two fund), as part of a Successor Fund Transfer (SFT). For more information select 'Go to page'.",Go to Page|Choice of super fund form,Go to Page,node0vqj8nc35fy9c1kczrtoyel3572600175029023412467a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:29:24.091659
2578,bt_user_adviser,bt_positions,do i own stocks in my depository account,FAILED_RESPONSE,False,0.116,True,"You are able to view your client's positions in the 'Portfolio views' section on the navigation menu.  To view a list of clients with specific individual holdings, click on the 'Business' tab followed by 'Client holdings'.",To better help you with your query could you log in into your account and please ask me again?,,,node01fa1uyfyigcva16umi3m1f92i12601175029023412567a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:29:24.948979
2579,bt_user_adviser,bt_primary_email_postal_address,Change primary email or postal address option,FAILED_RESPONSE,False,0.000,True,You can update a client’s primary email and postal address by navigating to their ‘Client details’ section.,"For now, I can't help with that. But I'm always learning.",,,node01flzrzee32pxr1rlagg2vvt1ks2602175029023412667a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:29:25.800689
2580,bt_user_adviser,bt_product_application,i am interested to signup to get a creditcard,FAILED_RESPONSE,False,0.093,False,"If your account was set up using your existing Westpac profile you can sign in using your Westpac Live access. Otherwise please follow the below steps; - Locate the 12 character registration code from your email. - Select 'Go to page' and follow the prompts. If you are unable to locate the 12 character registration code, one of our consultants will be able to assist, you can contact us on 1300 881 716(or +612 9155 4029 outside Australia) 8:30am to 6:30pm (Sydney time) Monday to Friday.","To open a new account for a client, select 'Open a new account'.
2582,bt_user_adviser,bt_rcr_changes,Advice fee changes ,FAILED_RESPONSE,False,0.023,False,"We now require clients to provide consent to BT when they set up or amend an advice fee arrangement, or renew an ongoing fee arrangement. For information on requesting client consent for an advice fee, select the ‘Help & Support’ button.","For now, I can't help with that. But I'm always learning.",Help & Support,,node01a00qh3q8zctj1ek6yj9bodj282605175029023412967a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:29:29.001143
2584,bt_user_adviser,bt_register,"I have already done this registration process, why do I have to do it again?",FAILED_RESPONSE,False,0.270,False,"If your account was set up using your existing Westpac profile you can sign in using your Westpac Live access. Otherwise please follow the below steps; - Locate the 12 character registration code from your email. - Select 'Go to page' and follow the prompts. If you are unable to locate the 12 character registration code, one of our consultants will be able to assist, you can contact us on 1300 881 716(or +612 9155 4029 outside Australia) 8:30am to 6:30pm (Sydney time) Monday to Friday.","To assist your client with registering their account, please advise them to follow the below steps:
2585,bt_user_adviser,bt_regular_investment,made a mistake with the investment plan and need to fix it up,FAILED_RESPONSE,False,0.000,True,"To set up an investment plan, select 'Investment orders' from the navigation menu on a client's account. Then select 'Regular investment plan'. To enable and amend your clients cash management strategy, select 'Cash management' then select the action menu under 'Cash investment strategy'.","For now, I can't help with that. But I'm always learning.",,,node01oube0x53mzg6vuxpvf000r5b2608175029023413267a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:29:31.529703
2586,bt_user_adviser,bt_remove_client,How can I get rid of my adviser?,FAILED_RESPONSE,False,0.073,False,To better help you with your query could you log in into your account and please ask me again?,"To remove a client from your advice:
2587,bt_user_adviser,bt_rollover,How can I roll funds?,FAILED_RESPONSE,False,0.000,False,Would you like to rollover into or out of your client's Panorama account?,"For now, I can't help with that. But I'm always learning.",Into account|Out of account|Pension refresh,,node01b57jvmvaduc21cqvl7ywcx67y2610175029023413467a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:29:33.241575
2589,bt_user_adviser,bt_security_code,not getting security code to reset password,CONTENT_MISMATCH,False,0.800,True,"For assistance from one of our consultants, you can call 1300 784 207 (or +612 9155 4029 if calling from overseas) from Monday to Friday, 8:30am to 6:30pm (Sydney time).","For assistance from one of our consultants, you can call 1300 881 716 (or +612 9155 4030 if calling from overseas) from Monday to Friday, 8:30am to 6:30pm (Sydney time).",,,node01wna60np3hse71jzufgjzd6lrt2612175029023413667a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:29:34.894068
2590,bt_user_adviser,bt_sell_share,i want to place an order to sell callon petroleum company,FAILED_RESPONSE,False,0.138,False,"I can help you sell a fund or share, please select the 'Show me how' button.",To better help you with your query could you log in into your account and please ask me again?,Show me how,,node0o5dw47etl8xl1s6vlsy7qt6ca2613175029023413767a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:29:35.762299
2591,bt_user_adviser,bt_staff_access,I need to create an account for a new support staff member.,FAILED_RESPONSE,False,0.062,False,To better help you with your query could you log in into your account and please ask me again?,"Only roles with dealer group or practice manager access can register new users online.
2595,bt_user_adviser,bt_tax_and_annual_statements,annual statements please,FAILED_RESPONSE,False,0.068,False,"Annual and tax statements are generated automatically by BT. These are released after the end of each financial year and are available in the document library. Please note you will have to adjust the date filter to see statements older than 365 days. To locate the Annual audit report, Select the actions menu to the right of the 'Annual investment statement' in the client's document library.",To better help you with your query could you sign into your account and please ask me again?,Go to statements|Tax & Annual statement calendar|Why does my client have two statements|Annual statement guide|Panorama Super & Tax Guide,,node0gh8exjt8t3qfqjhh409yjzag2618175029023414267a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:29:40.432976
2596,bt_user_adviser,bt_tax_summary,I am trying to find a annual tax report,FAILED_RESPONSE,False,0.057,False,To better help you with your query could you log in into your account and please ask me again?,"Your clients' tax statements are available in their 'Document library'. For guidance on understanding tax statements, refer to the 'Panorama Tax Guide' or 'Panorama Super & Tax Guide'. To locate the Annual audit report, Select the actions menu to the right of the 'Annual investment statement' in the client's document library.",,Annual statement guide|Panorama Super & Tax Guide,node0155re73a0fhkx1u3qwkh30fx9f2619175029023414367a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:29:41.305285
2597,bt_user_adviser,bt_technical_difficulties,"I’m getting a technical difficulties message, can you help?",FAILED_RESPONSE,False,0.267,True,"For assistance from one of our consultants, you can call 1300 784 207 (or +612 9155 4029 if calling from overseas) from Monday to Friday, 8:30am to 6:30pm (Sydney time).","One of our consultants will be able to assist you with this query. If you would like assistance, you can contact us on 1300 881 716 8:30am to 6:30pm (Sydney time) Monday to Friday.",,,node0115gy0z9js9aa1bufe9saif6kj2620175029023414467a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:29:42.153992
2598,bt_user_adviser,bt_term_deposit,how do i sell a term deposit?,FAILED_RESPONSE,False,0.068,False,"To better help you with your query, please sign in to your account, then ask again.","To view term deposit rates and important information, select ‘Go to page’.
2600,bt_user_adviser,bt_test_navigation,how do i navigate,FAILED_RESPONSE,False,0.000,True,Example Response,"Lost you there, sorry. Could you rephrase?",,,node0165skzjdwey9c1fj8q90tpoqku2623175029023414767a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:29:44.679313
2602,bt_user_adviser,bt_trade_settle_time,view orders,FAILED_RESPONSE,False,0.042,True,"The time taken for a trade to settle is dependent on the investment that is being traded: Shares and ETFs: Generally 2-3 business days. Managed Funds: Generally 5-7 business days, however this is dependent on the fund manager. To view pending orders and download the 'Order confirmation': 1. Navigate to the clients account. 2. Select 'Investment orders'  3. You can see any pending investment orders and download the 'Order confirmation' from the actions menu on the right hand side of the order.",To better help you with your query could you log in into your account and please ask me again?,,,node01hnm3c6h1a76749kjld9wd6vu2625175029023414967a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:29:46.709494
2603,bt_user_adviser,bt_trade_share,I want to make a trade in my 401K,FAILED_RESPONSE,False,0.035,False,"I can help you place a trade, please select 'Show me how'. Trades can be placed under the 'Investment orders' section of the navigation menu when viewing a client's account. To view which clients hold a specific holding: 1. Navigate to 'Business' 2. Select 'Client holdings' 3. Search the relevant listed security or managed fund.","For now, I can't help with that. But I'm always learning.",Show me how,,node0gwqmmyigdr121rzgj6ypner3x2626175029023415067a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:29:47.561036
2606,bt_user_adviser,bt_unblock_account,"I can't remember my pasword and it locked me out, can you unlock it?",FAILED_RESPONSE,False,0.477,False,"If you access has been blocked, call 1300 784 207 (or +612 9155 4029 if calling from overseas) from Monday to Friday, 8:30am to 6:30pm (Sydney time). If your client has locked themselves out of their account, they can call 1300 881 716 (or +612 9155 4029 outside Australia) from 8:30am to 6:30pm, Monday to Friday (Sydney time) for assistance.","To unlock your account, call 1300 784 207 (or +612 9155 4029 if calling from overseas) from Monday to Friday, 8:30am to 6:30pm (Sydney time).",Chat to consultant,,node01w5w9sulc6qdthkeick3qmtd02629175029023415367a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:29:50.466034
2609,bt_user_adviser,bt_usi_abn,abn and usi number,FAILED_RESPONSE,False,0.082,False,"The ABN for BT Panorama Super/Pension & BT Super Invest is 90 194 410 365 The USI/SPIN is 90 194 410 365 011. Address:  BT Panorama GPO Box 2861 Adelaide SA 5001 Panorama does not provide an Electronic Service Address, please contact your accountant or SMSF provider for this information.",Please see our website for the ABN and USI for our products. Please select the 'Fund information' button.,,Fund information,node0vhv8logmuu8vostjz1wssjik2632175029023415667a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:29:52.965967
2610,bt_user_adviser,bt_view_closed_accounts,show me how to view a closed account,FAILED_RESPONSE,False,0.247,False,"To view a closed account, select 'Show me how'.  You can access your client's accounts for 2 years after the account has been closed. If this period has passed, select 'Chat with consultant' for assistance. To see the status of a closure request, select  'Go to page'. To view the full life cycle of the closure, select the 'Track progress' option on the right hand side of the screen under 'Actions'. The 'Exit statement' will be available in the document library once the account is closed.","You can access your account for 2 years after the account has been closed. If this period has passed, you can call us on 1300 881 716 (or +612 9155 4029 outside Australia) from 8:30am to 6:30pm, Monday to Friday (Sydney time) and a consultant will assist you.",Show me how|Chat with consultant|Go to page,Help me sign in,node01whn0dzarnk5dsl24r3pgp7ha2633175029023415767a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:29:54.814549
2611,bt_user_adviser,bt_view_reports,Show me to the reports section,FAILED_RESPONSE,False,0.048,False,"You can generate reports for clients individually via the 'Report packs' section when viewing their account. You can also generate reports for clients in bulk. For more information, select the ‘Client report packs in bulk’ button.",To better help you with your query could you log in into your account and please ask me again?,Client report packs in bulk,,node06qnxj19fshb91uylahqjsch842634175029023415867a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:29:55.988828
2612,bt_user_adviser,bt_vulnerable_customer,I won't be able pay my rent,CONTENT_MISMATCH,True,1.000,False,"We are here to support you through this difficult time. You can contact us over the phone on 1300 881 716 (or +612 9155 4029 outside Australia), 8:30am to 6:30pm (Sydney time), Monday to Friday.","We are here to support you through this difficult time. You can contact us over the phone on 1300 881 716 (or +612 9155 4029 outside Australia), 8:30am to 6:30pm (Sydney time), Monday to Friday.",Family law & deceased estates,,node01fzbzpvm2jjuu3aden19o05ti2635175029023415967a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:29:56.844580
2614,bt_user_adviser,bt_where_username,Where is my username?,FAILED_RESPONSE,False,0.105,False,"To view your client's username navigate to 'Account details' when viewing the client's account, then select the client's name, underlined in blue.  Please note: if the client has not yet registered, the username will display the 12-digit registration code.  If the client's account is linked to Westpac, the username will appear blank. In this instance they will log in using their Westpac ID. If your client has forgotten their password, they will need to reset it by following the 'Forgot password' prompts on www.panoramainvestor.com.au","If you have forgotten your username please select the 'Go to page' button. If you are unable to retrieve your username, you can contact us over the phone on 1300 881 716 (or +612 9155 4029 outside Australia), 8:30am to 6:30pm (Sydney time), Monday to Friday.",,Go to page,node013bz0t9ojyg1v1lfzmp8l8dz1h2637175029023416167a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:29:58.516246
2615,bt_user_adviser,bt_why_minimum_cash_balance,"I am unable to withdraw all my cash, why is it",FAILED_RESPONSE,False,0.069,False,To better help you with your query please log into your account and ask me again.,"Client's are required to maintain a minimum cash balance in their accounts. This is to ensure there is sufficient money available to cover costs such as fees and any other payments. The minimum required balance for advised superannuation, pension and investment accounts is $2000. Please refer to the relevant PDS located in your clients 'Document Library' for more information.",,Cash management stratergy,node0137wl8soamzm21m4h5cyms6vr52638175029023416267a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:29:59.348397
2618,bt_user_adviser,bt_work_test_declaration,Where can I go to complete a work test declaration?,FAILED_RESPONSE,False,0.000,False,Work test declarations are to be submitted through the ATO when lodging your tax return. More information on the process is available on the ATO website.,"For now, I can't help with that. But I'm always learning.",Visit ATO website,,node06k013nksufe07g7x08rl9ktg2641175029023416567a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:30:02.965995
2622,bt_user_adviser,bt_wrap_employer_cont,Payment redirects,FAILED_RESPONSE,False,0.101,False,"Our fund details, including the ABN and USI are available on our website. If you are unsure of what type of Superannuation account you have with BT, please log in and ask me again.","We are contacting clients who are still receiving contributions under the old USI. Clients need to give the form, which includes the new USI, to their employer.
2627,bt_user_adviser,view_statements_reports,View Statements and reports,FAILED_RESPONSE,False,0.071,False,What type of statement are you looking for today?,"Lost you there, sorry. Could you rephrase?",Tax or annual statement|Report|Centrelink schedule|Bulk reporting,,node01r30uppltfz5d1rykugrxj61vf2650175029023417467a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:30:11.952150
2635,bt_user_adviser_emul,69_LiveAgent_S,Speak with consultant ,FAILED_RESPONSE,False,0.125,False,I may be able to get you additional support. Some of the top things people ask me about are:,"Absolutely, I'll connect you with one of our helpful consultants. Select the ‘Chat with consultant’ button to start.",Forgot Username|Forgot password|Contact BT,Chat with consultant|Contact details,node0x54o5ma6074s2su4i9dexmaj2658175029023418267a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:30:18.963240
2638,bt_user_adviser_emul,77_CallBack_S,I'm overseas now . Can call me on this Saturday for refinancing arrangement ?,FAILED_RESPONSE,False,0.590,False,"I'm learning how to make a call back, in the meantime you can contact us over the phone on 1300 881 716, 8:30am to 6:30pm (Sydney time), Monday to Friday..","I'm learning how to make a call back, in the meantime you can contact a consultant by selecting the 'Chat with consultant' button. You may also contact us on 1300 881 716 from 8:30am to 6:30pm (Sydney time), Monday to Friday .",,Chat with consultant,node0113km42aj55njs4725c3hiwje2661175029023418567a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:30:21.517103
2641,bt_user_adviser_emul,91_Capabilities_S_P,Does the vaname have any features?,FAILED_RESPONSE,False,0.000,False,I am here to help you with using BT Panorama. Here are some examples of how I can assist,Example Disabled Response,View statements|Make a payment|Make a deposit|Get to know Panorama|Chat with consultant,,node0vggjeljeqdhg1eh1zvcfxzwha2664175029023418867a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:30:24.417948
2642,bt_user_adviser_emul,Asgard_Migration,Asgard migration into Panorama,FAILED_RESPONSE,False,0.000,True,Example Response,"I can only chat in English for now. If you would prefer to speak to us in another language, call 1300 881 716 from 8:30am to 6.30pm, Monday to Friday (Sydney time) so we can assist you.",,,node0124z9sqebo60k1b8gj28ycrhev2665175029023418967a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:30:25.268900
2644,bt_user_adviser_emul,BT_SupermergerwithMercer,BT Super merger with Mercer,FAILED_RESPONSE,False,0.000,False,This query does not apply to this account type. Is there anything else I can help you with?,"For more information on Protect Your Super (PYS) and Putting Members Interests First (PMIF) legislation, please select the relevant button.",,PYS|PMIF,node0perwoz33jpix11ua4fsi1qic42667175029023419167a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:30:27.117642
2645,bt_user_adviser_emul,ChatBotDown,Is the chat bot working?,FAILED_RESPONSE,False,0.542,False,I might not be trained to answer your question just yet. Can you try asking again in another way or by using different words?,Can you try asking again in another way or by using different words?,Talk to someone,,node01rm9pslulmmd21it0puc1lz82b2668175029023419267a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:30:27.945727
2646,bt_user_adviser_emul,Client_Emulator,Emulate a clients view ,FAILED_RESPONSE,False,0.000,True,Example Response,I didn't catch that. Please say it differently.,,,node0y7x64lzxicgrbfo3v9i87xw12669175029023419367a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:30:28.794595
2650,bt_user_adviser_emul,Full_Transfer_Panorama,Full transfer within Panorama,FAILED_RESPONSE,False,0.244,False,"You can use the 'Full transfer within Panorama Super' form to transfer a Panorama Super account between phases, eg accumulation phase to transition to retirement phase or pension phase. To transfer an account between phases: 1. Select 'Go to page'. 2. Select 'Full transfer within Panorama Super' then follow the prompts. To track the progress of your request, go to ‘Forms & requests’ and select ‘Request status’.","For assistance with locating the 'Pension refresh' form, select ‘Show me how’. For frequently asked questions, select 'FAQs'. To transfer the pension back to accumulation phase, cease the pension and leave funds in accumulation phase, or control when the pension restarts, select ‘Full transfer within Panorama Super’. To track the progress of the request, select ‘Forms & requests’ and then ‘Request status’. Note: Processing time is based on the average completion time and may vary, based on complexity.",Go to page,Show me how|FAQs|Full Transfer within Panorama Super|Forms & requests,node0zjat3nctn4x31d57ip84wj1v62673175029023419767a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:30:32.183869
2652,bt_user_adviser_emul,Message-BT-Session-Start-Mobile,Welcome message for mobile,FAILED_RESPONSE,False,0.000,True,Hi. I'm here to assist you with using BT Panorama. Please use key words when chatting with me.,"I didn't catch that. Rephrase it, please?",,,node01noosvvulxudy189an2mv06tgv2675175029023419967a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:30:34.242527
2653,bt_user_adviser_emul,Rollover_Out_Of_Account,Rollover_Out_Of_Account,FAILED_RESPONSE,False,0.074,False,This query does not apply to this account type. Is there anything else I can help you with?,Would you like to rollover into or out of your Panorama account?,,Into account|Out of account,node01fz3sqgujhsnt1n36kat4bd30i2676175029023420067a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:30:35.094948
2654,bt_user_adviser_emul,Rollover_into_account,Rollover_into_account,FAILED_RESPONSE,False,0.074,False,This query does not apply to this account type. Is there anything else I can help you with?,Would you like to rollover into or out of your Panorama account?,,Into account|Out of account,node01h376ut5k2c0216b4whx9c03rt2677175029023420167a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:30:35.935813
2656,bt_user_adviser_emul,WLIS_Class_action,WLIS Class action,FAILED_RESPONSE,False,0.130,False,We are limited by the Court’s rules in what we can say to you about the Class Action and the document you have received. I can direct you to our website for some further information about the notice.,"I can only chat in English for now. If you would prefer to speak to us in another language, call 1300 881 716 from 8:30am to 6.30pm, Monday to Friday (Sydney time) so we can assist you.",WLIS Class Action,,node0fcs4tczl3pe05wn5bmv3v7gw2679175029023420367a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:30:37.613422
2661,bt_user_adviser_emul,bt_all_other_contact_details,Amend all other contact details option,FAILED_RESPONSE,False,0.000,False,Example Response,Which contact details would you like to update?,,Mobile number|All other details,node010172zgvgfxil135v20b6vb3dk2684175029023420867a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:30:42.368003
2668,bt_user_adviser_emul,bt_available_balance,bt available balances (guai),FAILED_RESPONSE,False,0.000,False,You are able to view a list of your account balances in the 'Investments' section on the navigation menu. Please select the 'Go to page' button.,"For now, I can't help with that. But I'm always learning.",Go to page|Minimum cash balance,,node016c7bx4y3ssyv5q6sm3gmu59w2691175029023421567a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:30:48.486492
2670,bt_user_adviser_emul,bt_balance_decrease,Why has my balance decreased?,FAILED_RESPONSE,False,0.074,False,"One of our consultants will be able to assist you with this query. If you would like assistance, please select the 'Chat with consultant' button.","You are able to view your account performance from the 'Overview' section on the navigation menu. To generate performance reports:
2672,bt_user_adviser_emul,bt_broken_link,Is there another link i can use,FAILED_RESPONSE,False,0.308,False,"One of our consultants will be able to assist you with this query. For our contact numbers and hours, please select the 'Contact us' button.",This query might need a little more attention. I'll connect you with one of our helpful consultants who can assist you further. Please select the ‘Chat with consultant’ button.,Contact us,Chat with consultant,node03dv4gynn7qr7is1vv8ygk1cs2695175029023421967a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:30:52.230322
2686,bt_user_adviser_emul,bt_client_details,How do I change my client's tax file number?,FAILED_RESPONSE,False,0.019,False,Which contact details would you like to update?,"To add or amend your TFN: 
2693,bt_user_adviser_emul,bt_compliance_letter,Hi i would like to obtain a letter of compliance please,FAILED_RESPONSE,False,0.079,False,"One of our consultants will be able to assist you with this query. If you would like assistance, please select the 'Chat with consultant' button.","To download our 'Choice of super fund' form, which includes our complying fund statement:
2700,bt_user_adviser_emul,bt_ddo_trade,DDO Changes to trade,FAILED_RESPONSE,False,0.156,False,I can help you buy a managed fund or managed portfolio. Please select the 'Show me how' button.,"Did you want to place a buy or sell order? For guidance on how to update your investment profile, select 'Buy'.",Show me how,Buy|Sell,node017albeb96ql0x10es0aur8pa2s2723175029023424767a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:31:17.344317
